targetname,datetime_str,datetime_jd,M1,solar_presence,k1,lunar_presence,RA,DEC,RA_app,DEC_app,RA_rate,DEC_rate,AZ,EL,AZ_rate,EL_rate,sat_X,sat_Y,sat_PANG,siderealtime,airmass,magextinct,Tmag,Nmag,illumination,illum_defect,sat_sep,sat_vis,ang_width,PDObsLon,PDObsLat,PDSunLon,PDSunLat,SubSol_ang,SubSol_dist,NPole_ang,NPole_dist,EclLon,EclLat,r,r_rate,delta,delta_rate,lighttime,vel_sun,vel_obs,elong,elongFlag,alpha,lunar_elong,lunar_illum,sat_alpha,sunTargetPA,velocityPA,OrbPlaneAng,constellation,TDB-UT,ObsEclLon,ObsEclLat,NPole_RA,NPole_DEC,GlxLon,GlxLat,solartime,earth_lighttime,RA_3sigma,DEC_3sigma,SMAA_3sigma,SMIA_3sigma,Theta_3sigma,Area_3sigma,RSS_3sigma,r_3sigma,r_rate_3sigma,SBand_3sigma,XBand_3sigma,DoppDelay_3sigma,true_anom,hour_angle,alpha_true,PABLon,PABLat
ATLAS (C/2025 N1),2026-May-19 00:00,2461179.5,12.5,,4.5,,102.60826,20.38863,102.99711,20.35826,8.672135,-0.87323,,,,,159961.552,2280.906,80.712,,999,,20.868,,99.76242,,159093.9,*,,,,,,277.74,0.0,,,107.4043,-2.7764,7.245131831157,58.6911672,7.93607217595027,80.383461,66.00229968,60.0620456,81.581497,44.1927,/T,5.5916,15.1,7.2421,130.5874,97.592,86.29,-0.60504,Gem,69.185177,102.1844585,-2.5317641,,,194.523331,8.924904,,0.0,0.256,0.08,0.257,0.078,4.331,0.0629374,0.269,2978.0351,0.0002135,3.38,12.29,0.019867,86.9156,,5.5876,104.6123,-2.6587
ATLAS (C/2025 N1),2026-May-20 00:00,2461180.5,12.5,,4.5,,102.67033,20.38289,103.0592,20.35236,8.783731,-0.89569,,,,,156577.72,1494.297,81.112,,999,,20.89,,99.77218,,155843.6,*,,,,,,277.85,0.0,,,107.3464,-2.7803,7.279020644091,58.6942502,7.98238449473589,80.0232053,66.38746749,60.0524607,81.27215,43.2899,/T,5.4756,6.623,14.6568,131.6063,97.7,86.393,-0.60075,Gem,69.185157,102.2430139,-2.5324106,,,194.554092,8.974788,,0.0,0.258,0.08,0.259,0.078,4.278,0.0633832,0.27,2995.4745,0.0002136,3.38,12.29,0.019984,86.9737,,5.4715,104.6126,-2.6609
ATLAS (C/2025 N1),2026-May-21 00:00,2461181.5,12.5,,4.5,,102.73318,20.377,103.12204,20.34632,8.889727,-0.91775,,,,,153201.049,727.68,81.52,,999,,20.912,,99.78176,,152597.9,*,,,,,,277.96,0.0,,,107.289,-2.7842,7.312911252962,58.6972464,8.02848743772495,79.6583095,66.77089397,60.042964,80.9582098,42.3883,/T,5.3594,17.0,23.8963,132.6241,97.812,86.495,-0.59636,Gem,69.185138,102.3022948,-2.5331146,,,194.585294,9.025272,,0.0,0.259,0.08,0.26,0.078,4.225,0.0638312,0.272,3012.9019,0.0002136,3.38,12.29,0.0201,87.0312,,5.3553,104.6135,-2.663
ATLAS (C/2025 N1),2026-May-22 00:00,2461182.5,12.5,,4.5,,102.79676,20.37097,103.18559,20.34015,8.990285,-0.93938,,,,,149831.589,-18.684,81.934,,999,,20.933,,99.79114,,149356.6,*,,,,,,278.07,0.0,,,107.2321,-2.788,7.34680360878,58.7001579,8.07437841144786,79.2890633,67.15255756,60.0335544,80.6399164,41.4879,/T,5.243,30.4,34.2609,133.6409,97.927,86.599,-0.59186,Gem,69.185118,102.3622585,-2.5338758,,,194.616919,9.076325,,0.0,0.261,0.08,0.262,0.078,4.172,0.0642814,0.273,3030.3173,0.0002136,3.38,12.29,0.020216,87.0881,,5.2388,104.615,-2.6652
ATLAS (C/2025 N1),2026-May-23 00:00,2461183.5,12.5,,4.5,,102.86104,20.3648,103.24982,20.33383,9.085583,-0.96061,,,,,146469.364,-744.547,82.356,,999,,20.954,,99.80032,,146119.5,*,,,,,,278.19,0.0,,,107.1758,-2.7918,7.380697663653,58.7029865,8.12005497515978,78.9157047,67.53243796,60.0242307,80.317468,40.5887,/T,5.1265,43.8,45.0874,134.6566,98.045,86.702,-0.58726,Gem,69.185097,102.4228685,-2.5346938,,,194.648949,9.127916,,0.0,0.262,0.08,0.263,0.078,4.119,0.0647338,0.274,3047.7207,0.0002136,3.38,12.28,0.020332,87.1446,,5.1222,104.6172,-2.6674
ATLAS (C/2025 N1),2026-May-24 00:00,2461184.5,12.5,,4.5,,102.92597,20.35849,103.31469,20.32737,9.175809,-0.98143,,,,,143114.37,-1449.68,82.786,,999,,20.975,,99.80931,,142886.6,*,,,,,,278.31,0.0,,,107.12,-2.7956,7.414593370766,58.7057343,8.16551481016324,78.5384192,67.91051588,60.0149917,79.9910168,39.6907,/T,5.0098,56.9,55.8066,135.6713,98.167,86.805,-0.58257,Gem,69.185077,102.484094,-2.5355683,,,194.681367,9.180015,,0.0,0.264,0.08,0.265,0.078,4.066,0.0651885,0.276,3065.112,0.0002136,3.38,12.28,0.020448,87.2005,,5.0056,104.6199,-2.6696
ATLAS (C/2025 N1),2026-May-25 00:00,2461185.5,12.5,,4.5,,102.99152,20.35204,103.38017,20.32077,9.261142,-1.00186,,,,,139766.577,-2133.85,83.223,,999,,20.996,,99.8181,,139657.7,*,,,,,,278.44,0.0,,,107.0647,-2.7993,7.448490684357,58.7084029,8.21075569146546,78.1573475,68.28677282,60.0058361,79.6606732,38.7938,/T,4.8931,69.7,65.9584,136.6848,98.293,86.908,-0.57777,Gem,69.185056,102.5459077,-2.5364987,,,194.714154,9.232594,,0.0,0.265,0.081,0.266,0.079,4.013,0.0656456,0.277,3082.491,0.0002136,3.38,12.28,0.020564,87.2559,,4.8888,104.6232,-2.6718
ATLAS (C/2025 N1),2026-May-26 00:00,2461186.5,12.5,,4.5,,103.05767,20.34547,103.44624,20.31403,9.34175,-1.02191,,,,,136425.938,-2796.85,83.668,,999,,21.017,,99.82668,,136432.6,*,,,,,,278.57,0.0,,,107.0099,-2.803,7.482389559695,58.7109942,8.25577546483427,77.7725957,68.66119085,59.9967629,79.3265144,37.898,/T,4.7764,82.2,75.1827,137.6974,98.424,87.011,-0.57288,Gem,69.185034,102.608284,-2.5374848,,,194.747295,9.285625,,0.0,0.267,0.081,0.268,0.079,3.96,0.066105,0.279,3099.8578,0.0002136,3.38,12.28,0.02068,87.3108,,4.772,104.627,-2.674
ATLAS (C/2025 N1),2026-May-27 00:00,2461187.5,12.5,,4.5,,103.12436,20.33875,103.51287,20.30715,9.417789,-1.04159,,,,,133092.387,-3438.48,84.121,,999,,21.038,,99.83506,,133211.4,*,,,,,,278.7,0.0,,,106.9555,-2.8066,7.51628995306,58.7135099,8.30057202947498,77.3842442,69.03375252,59.987771,78.9885921,37.0032,/T,4.6596,94.5,83.2009,138.7089,98.558,87.114,-0.5679,Gem,69.185012,102.6711979,-2.5385261,,,194.780773,9.339082,,0.0,0.269,0.081,0.269,0.079,3.907,0.0665668,0.28,3117.2123,0.0002136,3.38,12.28,0.020796,87.3652,,4.6552,104.6313,-2.6763
ATLAS (C/2025 N1),2026-May-28 00:00,2461188.5,12.5,,4.5,,103.19158,20.33192,103.58002,20.30013,9.489405,-1.06091,,,,,129765.842,-4058.51,84.582,,999,,21.058,,99.84323,,129993.7,*,,,,,,278.84,0.0,,,106.9017,-2.8102,7.550191821717,58.7159517,8.34514332515702,76.9923538,69.40444068,59.9788592,78.6469382,36.1093,/T,4.5428,106.6,89.7987,139.7195,98.698,87.216,-0.56283,Gem,69.18499,102.7346241,-2.5396223,,,194.814573,9.392938,,0.0,0.27,0.081,0.271,0.079,3.854,0.0670311,0.282,3134.5544,0.0002136,3.38,12.27,0.020911,87.4192,,4.5383,104.6361,-2.6785
ATLAS (C/2025 N1),2026-May-29 00:00,2461189.5,12.5,,4.5,,103.25929,20.32495,103.64768,20.29298,9.556727,-1.07989,,,,,126446.207,-4656.75,85.052,,999,,21.078,,99.85119,,126779.4,*,,,,,,278.99,0.0,,,106.8483,-2.8138,7.584095123892,58.7183214,8.38948732234252,76.5969705,69.77323846,59.9700265,78.3015692,35.2165,/T,4.4261,118.5,94.8148,140.7291,98.843,87.318,-0.55767,Gem,69.184968,102.7985363,-2.5407732,,,194.84868,9.44717,,0.0,0.272,0.081,0.272,0.079,3.801,0.0674978,0.283,3151.8841,0.0002136,3.38,12.27,0.021027,87.4726,,4.4215,104.6414,-2.6808
ATLAS (C/2025 N1),2026-May-30 00:00,2461190.5,12.5,,4.5,,103.32746,20.31786,103.71582,20.28571,9.619879,-1.09853,,,,,123133.374,-5233.01,85.53,,999,,21.098,,99.85894,,123568.5,*,,,,,,279.14,0.0,,,106.7955,-2.8174,7.617999818754,58.7206204,8.43360201418377,76.1981273,70.14012917,59.9612718,77.9524883,34.3246,/T,4.3094,130.3,98.1352,141.7377,98.993,87.42,-0.55243,Gem,69.184945,102.8629072,-2.5419786,,,194.88308,9.501752,,0.0,0.273,0.081,0.274,0.079,3.748,0.0679671,0.285,3169.2015,0.0002136,3.38,12.27,0.021143,87.5256,,4.3048,104.6471,-2.683
ATLAS (C/2025 N1),2026-May-31 00:00,2461191.5,12.5,,4.5,,103.39606,20.31065,103.7844,20.27832,9.678968,-1.11686,,,,,119827.223,-5787.08,86.018,,999,,21.118,,99.86649,,120360.7,*,,,,,,279.29,0.0,,,106.7431,-2.8209,7.651905866386,58.7228504,8.47748540973736,75.7958465,70.50509624,59.9525941,77.5996866,33.4335,/T,4.1927,141.9,99.6912,142.7454,99.149,87.522,-0.5471,Gem,69.184922,102.9277082,-2.5432382,,,194.917758,9.556661,,0.0,0.275,0.081,0.275,0.079,3.696,0.0684389,0.286,3186.5065,0.0002136,3.37,12.27,0.021258,87.5781,,4.1881,104.6533,-2.6853
ATLAS (C/2025 N1),2026-Jun-01 00:00,2461192.5,12.5,,4.5,,103.46507,20.30331,103.85339,20.2708,9.734096,-1.13486,,,,,116527.623,-6318.79,86.515,,999,,21.138,,99.87381,,117156.0,*,,,,,,279.45,0.0,,,106.6911,-2.8243,7.685813227771,58.7250129,8.52113552816464,75.3901412,70.8681232,59.9439923,77.243145,32.5433,/T,4.0761,153.5,99.4595,143.7521,99.312,87.623,-0.54169,Gem,69.184898,102.9929101,-2.5445519,,,194.952702,9.611874,,0.0,0.276,0.081,0.277,0.079,3.643,0.0689133,0.288,3203.799,0.0002136,3.37,12.26,0.021373,87.6301,,4.0715,104.6599,-2.6876
ATLAS (C/2025 N1),2026-Jun-02 00:00,2461193.5,12.5,,4.5,,103.53445,20.29586,103.92276,20.26317,9.785349,-1.15257,,,,,113234.434,-6827.93,87.021,,999,,21.158,,99.88093,,113954.1,*,,,,,,279.62,0.0,,,106.6396,-2.8278,7.719721864763,58.7271095,8.5645503939226,74.9810169,71.22919363,59.9354654,76.8828352,31.6539,/T,3.9597,164.6,97.4611,144.758,99.481,87.723,-0.5362,Gem,69.184875,103.0584829,-2.5459196,,,194.987896,9.667368,,0.0,0.278,0.081,0.278,0.079,3.59,0.0693904,0.289,3221.0793,0.0002136,3.37,12.26,0.021489,87.6817,,3.955,104.6669,-2.6899
ATLAS (C/2025 N1),2026-Jun-03 00:00,2461194.5,12.5,,4.5,,103.60417,20.2883,103.99248,20.25543,9.832806,-1.16997,,,,,109947.509,-7314.34,87.538,,999,,21.177,,99.88783,,110755.1,*,,,,,,279.8,0.0,,,106.5886,-2.8312,7.753631740072,58.7291415,8.60772803299041,74.5684737,71.58829111,59.9270125,76.5187212,30.7653,/T,3.8434,173.2,93.7588,145.7629,99.658,87.823,-0.53063,Gem,69.184851,103.1243968,-2.5473413,,,195.023329,9.723122,,0.0,0.279,0.081,0.28,0.08,3.538,0.0698701,0.291,3238.3471,0.0002136,3.37,12.26,0.021604,87.7328,,3.8386,104.6744,-2.6923
ATLAS (C/2025 N1),2026-Jun-04 00:00,2461195.5,12.5,,4.5,,103.67422,20.28062,104.06252,20.24758,9.876534,-1.18708,,,,,106666.691,-7777.84,88.066,,999,,21.197,,99.89452,,107558.7,*,,,,,,279.98,0.0,,,106.538,-2.8346,7.787542817241,58.7311103,8.65066647005815,74.1525072,71.9453992,59.9186326,76.1507608,29.8774,/T,3.7272,168.5,88.4533,146.7669,99.844,87.923,-0.52498,Gem,69.184827,103.1906222,-2.548817,,,195.058989,9.779114,,0.0,0.281,0.081,0.281,0.08,3.485,0.0703526,0.292,3255.6027,0.0002136,3.37,12.26,0.021719,87.7835,,3.7224,104.6822,-2.6946
ATLAS (C/2025 N1),2026-Jun-05 00:00,2461196.5,12.5,,4.5,,103.74456,20.27282,104.13285,20.23962,9.916592,-1.20391,,,,,103391.818,-8218.27,88.605,,999,,21.216,,99.90099,,104365.0,*,,,,,,280.18,0.0,,,106.4878,-2.8379,7.821455060627,58.7330175,8.6933637264278,73.7331101,72.30050145,59.9103247,75.778906,28.9903,/T,3.6112,157.6,81.6803,147.7701,100.038,88.022,-0.51925,Gem,69.184803,103.2571306,-2.5503466,,,195.094861,9.835322,,0.0,0.282,0.081,0.283,0.08,3.433,0.0708378,0.294,3272.8461,0.0002136,3.37,12.25,0.021834,87.8337,,3.6063,104.6903,-2.697
ATLAS (C/2025 N1),2026-Jun-06 00:00,2461197.5,12.5,,4.5,,103.81518,20.26492,104.20343,20.23156,9.953028,-1.22044,,,,,100122.72,-8635.45,89.157,,999,,21.235,,99.90725,,101173.7,*,,,,,,280.38,0.0,,,106.4381,-2.8412,7.855368435383,58.7348644,8.73581781824468,73.3102719,72.65358137,59.9020878,75.4031033,28.1038,/T,3.4954,145.8,73.6095,148.7723,100.242,88.121,-0.51345,Gem,69.184778,103.3238952,-2.5519303,,,195.130934,9.891725,,0.0,0.284,0.082,0.284,0.08,3.381,0.0713258,0.295,3290.0772,0.0002136,3.37,12.25,0.021949,87.8835,,3.4905,104.6989,-2.6993
ATLAS (C/2025 N1),2026-Jun-07 00:00,2461198.5,12.5,,4.5,,103.88603,20.25691,104.27425,20.22338,9.985879,-1.23669,,,,,96859.227,-9029.25,89.721,,999,,21.254,,99.91329,,97984.87,*,,,,,,280.59,0.0,,,106.3888,-2.8445,7.889282907436,58.7366521,8.7780267546982,72.8839789,73.00462239,59.8939212,75.0232926,27.218,/T,3.3798,133.7,64.45,149.7736,100.457,88.219,-0.50758,Gem,69.184754,103.3908909,-2.5535682,,,195.167196,9.948303,,0.0,0.285,0.082,0.286,0.08,3.329,0.0718166,0.297,3307.2962,0.0002136,3.37,12.25,0.022064,87.9329,,3.3748,104.7077,-2.7017
ATLAS (C/2025 N1),2026-Jun-08 00:00,2461199.5,12.5,,4.5,,103.9571,20.24879,104.34527,20.2151,10.01517,-1.25266,,,,,93601.159,-9399.51,90.299,,999,,21.272,,99.91912,,94798.41,*,,,,,,280.82,0.0,,,106.3399,-2.8478,7.923198443474,58.7383822,8.8199885360988,72.4542142,73.35360788,59.8858238,74.6394065,26.3329,/T,3.2644,121.2,54.4617,150.774,100.683,88.316,-0.50164,Gem,69.184729,103.4580948,-2.5552604,,,195.203635,10.005035,,0.0,0.287,0.082,0.287,0.08,3.277,0.0723103,0.298,3324.5033,0.0002136,3.37,12.24,0.022179,87.9818,,3.2594,104.7169,-2.7041
ATLAS (C/2025 N1),2026-Jun-09 00:00,2461200.5,12.5,,4.5,,104.02837,20.24056,104.41647,20.2067,10.04092,-1.26835,,,,,90348.34,-9746.1,90.892,,999,,21.291,,99.92473,,91614.29,*,,,,,,281.06,0.0,,,106.2915,-2.851,7.957115010921,58.7400558,8.86170115232314,72.020959,73.70052113,59.8777948,74.2513699,25.4484,/T,3.1493,108.3,43.9745,151.7734,100.922,88.413,-0.49562,Gem,69.184704,103.5254866,-2.5570071,,,195.240239,10.061901,,0.0,0.288,0.082,0.289,0.08,3.225,0.072807,0.3,3341.6984,0.0002136,3.37,12.24,0.022293,88.0303,,3.1443,104.7264,-2.7065
ATLAS (C/2025 N1),2026-Jun-10 00:00,2461201.5,12.5,,4.5,,104.0998,20.23223,104.48785,20.1982,10.06312,-1.28374,,,,,87100.592,-10068.89,91.501,,999,,21.309,,99.93013,,88432.52,*,,,,,,281.31,0.0,,,106.2434,-2.8542,7.991032577929,58.7416741,8.90316258305389,71.584198,74.04534534,59.8698333,73.8591034,24.5646,/T,3.0345,95.0,33.4098,152.7719,101.176,88.509,-0.48953,Gem,69.184679,103.5930486,-2.5588084,,,195.276996,10.118879,,0.0,0.29,0.082,0.29,0.08,3.173,0.0733066,0.301,3358.8817,0.0002136,3.37,12.24,0.022408,88.0785,,3.0294,104.7361,-2.709
ATLAS (C/2025 N1),2026-Jun-11 00:00,2461202.5,12.5,,4.5,,104.17137,20.2238,104.55937,20.18958,10.08174,-1.29884,,,,,83857.739,-10367.76,92.128,,999,,21.328,,99.93531,,85253.1,*,,,,,,281.58,0.0,,,106.1958,-2.8574,8.024951113353,58.7432385,8.94437080242165,71.1439297,74.38806365,59.8619384,73.4625309,23.6814,/T,2.9199,81.3,23.2962,153.7695,101.446,88.605,-0.48338,Gem,69.184654,103.6607646,-2.5606646,,,195.313894,10.175951,,0.0,0.291,0.082,0.292,0.081,3.122,0.0738092,0.303,3376.0534,0.0002136,3.37,12.24,0.022523,88.1262,,2.9148,104.7462,-2.7114
ATLAS (C/2025 N1),2026-Jun-12 00:00,2461203.5,12.5,,4.5,,104.24306,20.21528,104.63102,20.18086,10.09674,-1.31362,,,,,80619.615,-10642.59,92.775,,999,,21.346,,99.94028,,82076.11,*,,,,,,281.86,0.0,,,106.1485,-2.8605,8.058870586733,58.7447499,8.9853237916688,70.7001836,74.72865927,59.8541094,73.0615952,22.7989,/T,2.8057,67.1,14.2636,154.766,101.733,88.7,-0.47716,Gem,69.184629,103.7286188,-2.5625758,,,195.350921,10.233094,,0.0,0.293,0.082,0.293,0.081,3.07,0.0743148,0.304,3393.2135,0.0002136,3.37,12.23,0.022637,88.1735,,2.8006,104.7565,-2.7139
ATLAS (C/2025 N1),2026-Jun-13 00:00,2461204.5,12.5,,4.5,,104.31484,20.20665,104.70278,20.17204,10.10804,-1.32807,,,,,77386.057,-10893.29,93.442,,999,,21.364,,99.94504,,78901.63,*,,,,,,282.17,0.0,,,106.1017,-2.8636,8.092790968276,58.7462097,9.02601956341091,70.2530427,75.06711569,59.8463454,72.6562811,21.9171,/T,2.6919,52.5,6.9983,155.7615,102.041,88.794,-0.47087,Gem,69.184604,103.796593,-2.5645422,,,195.388064,10.290288,,0.0,0.294,0.082,0.295,0.081,3.019,0.0748236,0.306,3410.3624,0.0002136,3.36,12.23,0.022751,88.2204,,2.6867,104.767,-2.7163
ATLAS (C/2025 N1),2026-Jun-14 00:00,2461205.5,12.5,,4.5,,104.38668,20.19793,104.77463,20.16312,10.11559,-1.34215,,,,,74156.917,-11119.75,94.133,,999,,21.382,,99.94958,,75729.82,*,,,,,,282.5,0.0,,,106.0552,-2.8667,8.126712228832,58.7476189,9.066456198765,69.8026641,75.40341693,59.8386455,72.2466401,21.0361,/T,2.5784,37.7,2.1482,156.7559,102.37,88.888,-0.46452,Gem,69.184578,103.8646636,-2.5665639,,,195.425311,10.347511,,0.0,0.296,0.082,0.296,0.081,2.968,0.0753355,0.307,3427.5,0.0002136,3.36,12.23,0.022866,88.2669,,2.5732,104.7778,-2.7188
ATLAS (C/2025 N1),2026-Jun-15 00:00,2461206.5,12.5,,4.5,,104.45855,20.18912,104.84654,20.15412,10.11933,-1.35585,,,,,70932.048,-11321.9,94.851,,999,,21.4,,99.95392,,72560.86,*,,,,,,282.85,0.0,,,106.0092,-2.8698,8.160634339869,58.7489786,9.1066318935503,69.3492878,75.73754799,59.831009,71.8328076,20.1558,/T,2.4653,22.9,0.1945,157.7491,102.725,88.981,-0.45811,Gem,69.184553,103.9327996,-2.5686409,,,195.462649,10.404742,,0.0,0.297,0.082,0.298,0.081,2.918,0.0758506,0.309,3444.6268,0.0002136,3.36,12.22,0.02298,88.313,,2.4601,104.7888,-2.7213
ATLAS (C/2025 N1),2026-Jun-16 00:00,2461207.5,12.5,,4.5,,104.53044,20.18021,104.91846,20.14503,10.11923,-1.36913,,,,,67711.309,-11499.64,95.598,,999,,21.417,,99.95804,,69395.02,*,,,,,,283.23,0.0,,,105.9635,-2.8728,8.194557273447,58.7502899,9.14654500363224,68.893224,76.06949521,59.8234351,71.4150015,19.2764,/T,2.3526,9.346,1.3336,158.7409,103.109,89.073,-0.45164,Gem,69.184527,104.0009644,-2.570773,,,195.500064,10.461959,,0.0,0.299,0.083,0.299,0.081,2.867,0.0763688,0.31,3461.7429,0.0002135,3.36,12.22,0.023094,88.3588,,2.3474,104.8,-2.7239
ATLAS (C/2025 N1),2026-Jun-17 00:00,2461208.5,12.5,,4.5,,104.60231,20.17122,104.99036,20.13587,10.11532,-1.38196,,,,,64494.549,-11652.91,96.379,,999,,21.435,,99.96196,,66232.58,*,,,,,,283.64,0.0,,,105.9182,-2.8758,8.228481002204,58.7515538,9.1861940764148,68.434819,76.39924649,59.815923,70.9934965,18.3979,/T,2.2405,10.3,5.4251,159.7313,103.525,89.164,-0.4451,Gem,69.184501,104.0691196,-2.5729601,,,195.537543,10.51914,,0.0,0.3,0.083,0.301,0.081,2.817,0.0768904,0.312,3478.8486,0.0002135,3.36,12.22,0.023208,88.4042,,2.2352,104.8114,-2.7264
ATLAS (C/2025 N1),2026-Jun-18 00:00,2461209.5,12.5,,4.5,,104.67413,20.16215,105.0622,20.12663,10.10769,-1.39434,,,,,61281.604,-11781.68,97.198,,999,,21.452,,99.96566,,63073.93,*,,,,,,284.1,0.0,,,105.8732,-2.8788,8.262405499334,58.7527714,9.22557785900842,67.9744111,76.72679142,59.808472,70.5685846,17.5205,/T,2.1288,23.6,12.0334,160.72,103.979,89.255,-0.43851,Gem,69.184475,104.1372305,-2.5752017,,,195.575072,10.576263,,0.0,0.302,0.083,0.302,0.082,2.767,0.0774151,0.313,3495.9441,0.0002135,3.36,12.21,0.023322,88.4492,,2.1235,104.823,-2.729
ATLAS (C/2025 N1),2026-Jun-19 00:00,2461210.5,12.5,,4.5,,104.74589,20.15299,105.13394,20.11731,10.09644,-1.40626,,,,,58072.292,-11885.91,98.061,,999,,21.469,,99.96917,,59919.49,*,,,,,,284.59,0.0,,,105.8287,-2.8817,8.296330738578,58.7539436,9.26469528251378,67.5122945,77.05212111,59.8010812,70.1405357,16.6443,/T,2.0176,37.5,20.5406,161.707,104.476,89.345,-0.43187,Gem,69.184449,104.2052689,-2.5774975,,,195.612639,10.633308,,0.0,0.303,0.083,0.304,0.082,2.717,0.0779432,0.314,3513.0298,0.0002135,3.36,12.21,0.023436,88.4938,,2.0123,104.8347,-2.7316
ATLAS (C/2025 N1),2026-Jun-20 00:00,2461211.5,12.5,,4.5,,104.81755,20.14376,105.20557,20.10791,10.0817,-1.41773,,,,,54866.407,-11965.59,98.975,,999,,21.486,,99.97246,,56769.81,*,,,,,,285.13,0.0,,,105.7845,-2.8847,8.330256694218,58.7550715,9.30354543040104,67.0487014,77.37522794,59.7937501,69.7095729,15.7694,/T,1.907,51.1,30.2754,162.6919,105.024,89.434,-0.42517,Gem,69.184422,104.2732134,-2.5798469,,,195.65023,10.690254,,0.0,0.305,0.083,0.305,0.082,2.667,0.0784746,0.316,3530.1058,0.0002135,3.36,12.21,0.02355,88.538,,1.9017,104.8466,-2.7341
ATLAS (C/2025 N1),2026-Jun-21 00:00,2461212.5,12.5,,4.5,,104.88908,20.13445,105.27707,20.09844,10.0636,-1.42875,,,,,51663.724,-12020.7,99.949,,999,,21.503,,99.97555,,53625.53,*,,,,,,285.74,0.0,,,105.7406,-2.8876,8.364183341072,58.7561559,9.34212750212353,66.5838026,77.69610525,59.7864778,69.2758653,14.896,/T,1.797,64.3,40.6119,163.6747,105.632,89.523,-0.41843,Gem,69.184396,104.3410473,-2.5822496,,,195.687833,10.747082,,0.0,0.306,0.083,0.307,0.082,2.618,0.0790094,0.317,3547.1725,0.0002135,3.36,12.21,0.023664,88.5819,,1.7917,104.8585,-2.7368
ATLAS (C/2025 N1),2026-Jun-22 00:00,2461213.5,12.5,,4.5,,104.96047,20.12507,105.34842,20.08888,10.04229,-1.43933,,,,,48464.002,-12051.27,100.993,,999,,21.52,,99.97845,,50487.51,*,,,,,,286.41,0.0,,,105.6971,-2.8904,8.398110654483,58.7571979,9.38044078069139,66.1177192,78.01474707,59.7792637,68.8395338,14.0243,/T,1.6877,77.1,51.0196,164.6549,106.311,89.61,-0.41163,Gem,69.184369,104.4087557,-2.5847051,,,195.725436,10.803773,,0.0,0.308,0.083,0.308,0.082,2.569,0.0795475,0.319,3564.2302,0.0002135,3.36,12.2,0.023778,88.6255,,1.6824,104.8707,-2.7394
ATLAS (C/2025 N1),2026-Jun-23 00:00,2461214.5,12.5,,4.5,,105.0317,20.11561,105.41961,20.07925,10.01785,-1.44949,,,,,45266.983,-12057.3,102.122,,999,,21.537,,99.98114,,47356.79,*,,,,,,287.16,0.0,,,105.654,-2.8933,8.432038610318,58.7581983,9.41848460822206,65.6505373,78.33114793,59.772107,68.4006623,13.1547,/T,1.5791,89.6,61.0726,165.6322,107.074,89.697,-0.40479,Gem,69.184342,104.4763243,-2.5872129,,,195.763028,10.860308,,0.0,0.309,0.083,0.31,0.082,2.52,0.080089,0.321,3581.2791,0.0002135,3.36,12.2,0.023892,88.6687,,1.5738,104.8829,-2.742
ATLAS (C/2025 N1),2026-Jun-24 00:00,2461215.5,12.5,,4.5,,105.10274,20.1061,105.49061,20.06955,9.990407,-1.45923,,,,,42072.402,-12038.81,103.353,,999,,21.553,,99.98363,,44234.79,*,,,,,,288.02,0.0,,,105.6112,-2.8961,8.465967184953,58.759158,9.45625836955914,65.1823205,78.64530273,59.7650071,67.9593096,12.2874,/T,1.4713,101.8,70.435,166.6061,107.939,89.784,-0.3979,Gem,69.184315,104.5437375,-2.5897727,,,195.800598,10.916672,,0.0,0.311,0.083,0.311,0.082,2.472,0.080634,0.322,3598.3196,0.0002135,3.36,12.2,0.024005,88.7115,,1.466,104.8952,-2.7447
ATLAS (C/2025 N1),2026-Jun-25 00:00,2461216.5,12.5,,4.5,,105.17357,20.09651,105.56142,20.05978,9.960034,-1.46858,,,,,38879.983,-11995.85,104.709,,999,,21.57,,99.98594,,41123.34,*,,,,,,289.0,0.0,,,105.5687,-2.8989,8.499896355267,58.7600779,9.49376148203396,64.7131187,78.9572066,59.7579633,67.5155174,11.4231,/T,1.3643,113.8,78.8387,167.5759,108.929,89.869,-0.39096,Gem,69.184287,104.6109787,-2.5923843,,,195.838134,10.972846,,0.0,0.313,0.084,0.313,0.083,2.424,0.0811823,0.324,3615.3519,0.0002134,3.36,12.19,0.024119,88.7541,,1.359,104.9075,-2.7474
ATLAS (C/2025 N1),2026-Jun-26 00:00,2461217.5,12.5,,4.5,,105.24417,20.08687,105.63201,20.04995,9.926813,-1.47753,,,,,35689.445,-11928.44,106.219,,999,,21.586,,99.98804,,38024.91,*,,,,,,290.13,0.0,,,105.5266,-2.9017,8.53382609863,58.7609589,9.53099338900549,64.2429727,79.26685493,59.7509749,67.0693161,10.5625,/T,1.2583,125.6,86.0635,168.5409,110.075,89.953,-0.38399,Gem,69.18426,104.6780298,-2.5950472,,,195.875626,11.028815,,0.0,0.314,0.084,0.314,0.083,2.376,0.0817341,0.325,3632.3764,0.0002134,3.35,12.19,0.024233,88.7962,,1.253,104.92,-2.7501
