targetname,datetime_jd,datetime_str,M1,x,k1,y,z,vx,vy,vz,lighttime,range,range_rate,r_au,speed_au_per_day
ATLAS (C/2025 N1),2460958.5,A.D. 2025-Oct-10 00:00:00.0000,12.5,-1.097541456856431,4.5,-1.060780100764562,0.1291934523603449,-0.01218694325843746,0.03681811706912703,-0.001846627316439466,0.008847186654723695,1.531842883532576,-0.01692002679447149,1.5318428835325757,0.0388266063794679
ATLAS (C/2025 N1),2460959.5,A.D. 2025-Oct-11 00:00:00.0000,12.5,-1.109682560960783,4.5,-1.023918358093779,0.1273414759427202,-0.01209459314967185,0.03690532884202448,-0.001857358073988808,0.008751425579052143,1.515262367260934,-0.01623705825658451,1.5152623672609349,0.0388810012655161
ATLAS (C/2025 N1),2460960.5,A.D. 2025-Oct-12 00:00:00.0000,12.5,-1.121729289345066,4.5,-0.9869695563092602,0.1254786728836426,-0.01199818211813332,0.03699220047009251,-0.00186827875975283,0.008659677448060007,1.499376670821753,-0.01553038204246061,1.4993766708217535,0.03893417181966955
ATLAS (C/2025 N1),2460961.5,A.D. 2025-Oct-13 00:00:00.0000,12.5,-1.1336775546358,4.5,-0.9499341422931021,0.1236048590663228,-0.01189765998096208,0.03707851624656155,-0.001879377456455678,0.008572079163023261,1.484209497936172,-0.01480002565086352,1.4842094979361722,0.03898593002216247
ATLAS (C/2025 N1),2460962.5,A.D. 2025-Oct-14 00:00:00.0000,12.5,-1.145523227776033,4.5,-0.9128127851886125,0.1217198631824769,-0.01179299389741009,0.03716404750799672,-0.001890640457059149,0.0084887671163814,1.469784464223028,-0.01404613960784113,1.4697844642230284,0.03903608143216808
ATLAS (C/2025 N1),2460963.5,A.D. 2025-Oct-15 00:00:00.0000,12.5,-1.157262156393132,4.5,-0.8756063888495486,0.1198235285405288,-0.0116841704142289,0.03724855370054991,-0.00190205223149686,0.008409876450252658,1.456124968814741,-0.013269008065939,1.4561249688147415,0.03908442648604217
ATLAS (C/2025 N1),2460964.5,A.D. 2025-Oct-16 00:00:00.0000,12.5,-1.168890185185514,4.5,-0.8383161030661531,0.1179157148955234,-0.01157119744941964,0.03733178376260702,-0.001913595417216735,0.008335540256032057,1.443254055772014,-0.01246905855180318,1.4432540557720144,0.039130762025959796
ATLAS (C/2025 N1),2460965.5,A.D. 2025-Oct-17 00:00:00.0000,12.5,-1.180403178239482,4.5,-0.8009433332454834,0.1159963002749289,-0.01145410615902167,0.03741347783462913,-0.001925250837477192,0.008265888720975624,1.431194266319471,-0.01164687051764641,1.4311942663194703,0.039174883054983456
ATLAS (C/2025 N1),2460966.5,A.D. 2025-Oct-18 00:00:00.0000,12.5,-1.191797043129461,4.5,-0.7634897482172588,0.1140651827708063,-0.01133295262677733,0.03749336929764707,-0.001936997550842025,0.008201048229713816,1.419967483277528,-0.01080318233669228,1.4199674832775282,0.03921658470650512
ATLAS (C/2025 N1),2460967.5,A.D. 2025-Oct-19 00:00:00.0000,12.5,-1.203067756593051,4.5,-0.7259572858403245,0.1121222822656892,-0.01120781931342785,0.03757118713099654,-0.001948812934667791,0.00814114043072948,1.409594769428063,-0.00993889638036862,1.409594769428063,0.03925566440717995
ATLAS (C/2025 N1),2460968.5,A.D. 2025-Oct-20 00:00:00.0000,12.5,-1.214211391508473,4.5,-0.6883481561002176,0.1101675420571202,-0.01107881620157233,0.03764665856769764,-0.001960672804552557,0.008086281279897465,1.400096201908433,-0.00905508182823877,1.4000962019084329,0.03929192420316846
ATLAS (C/2025 N1),2460969.5,A.D. 2025-Oct-21 00:00:00.0000,12.5,-1.22522414483858,4.5,-0.6506648414164226,0.1082009303443107,-0.01094608157390324,0.03771951201281141,-0.001972551570706778,0.008036580075118734,1.391490705063552,-0.008152974892481454,1.3914907050635525,0.03932517321012415
ATLAS (C/2025 N1),2460970.5,A.D. 2025-Oct-22 00:00:00.0000,12.5,-1.236102366145651,4.5,-0.6129100939192439,0.1062224415400069,-0.01080978236758197,0.03778948017673542,-0.00198442243102922,0.007992138497785291,1.383795884480689,-0.007233976188346634,1.3837958844806895,0.03935523013840902
ATLAS (C/2025 N1),2460971.5,A.D. 2025-Oct-23 00:00:00.0000,12.5,-1.246842586227782,4.5,-0.5750869295108108,0.1042320973715072,-0.01067011405573845,0.03785630336245269,-0.001996257599356335,0.007953049678174565,1.377027865167521,-0.006299645050508664,1.3770278651675207,0.03938192583705756
ATLAS (C/2025 N1),2460972.5,A.D. 2025-Oct-24 00:00:00.0000,12.5,-1.257441545384138,4.5,-0.5371986185917049,0.1022299477370054,-0.01052730001857038,0.03791973283404566,-0.002008028565955153,0.007919397302786742,1.37120113699238,-0.005351690681346792,1.3712011369923802,0.039405105793641565
ATLAS (C/2025 N1),2460973.5,A.D. 2025-Oct-25 00:00:00.0000,12.5,-1.267896220785846,4.5,-0.4992486734124015,0.1002160712870715,-0.0103815903810426,0.03797953418418481,-0.002019706385915972,0.00789125478201136,1.3663284105702,-0.004391960118175563,1.3663284105701998,0.039424632522989084
ATLAS (C/2025 N1),2460974.5,A.D. 2025-Oct-26 00:00:00.0000,12.5,-1.278203852414644,4.5,-0.461240832094614,0.0981905757061085,-0.01023326031125015,0.03803549061162711,-0.002031261989752983,0.007868684496265915,1.362420486735452,-0.003422423118128817,1.362420486735452,0.03944038777618695
ATLAS (C/2025 N1),2460975.5,A.D. 2025-Oct-27 00:00:00.0000,12.5,-1.288361967034802,4.5,-0.4231790394584519,0.09615359767493024,-0.01008260779236355,0.0380874060167243,-0.002042666509324437,0.007851737137842629,1.359486142586453,-0.002445154176274931,1.3594861425864535,0.03945227450281862
ATLAS (C/2025 N1),2460976.5,A.D. 2025-Oct-28 00:00:00.0000,12.5,-1.298368399686529,4.5,-0.3850674248830885,0.09410530250299727,-0.009929950900750896,0.03813510782407164,-0.002053891611225578,0.007840451164118356,1.357532036811593,-0.001462312008139152,1.3575320368115928,0.03946021850415373
ATLAS (C/2025 N1),2460977.5,A.D. 2025-Oct-29 00:00:00.0000,12.5,-1.308221312231469,4.5,-0.3469102775171086,0.09204588342704366,-0.009775624642233733,0.03817844944698127,-0.002064909829163286,0.00783485237555426,1.356562636622242,-0.0004761169351609182,1.3565626366222419,0.039464169722979434
